,lon,lat
167,-95.062203,29.82817
168,-95.667327,29.818367
169,-95.081451,29.7954
170,-97.000626,28.796726
171,-95.2904,29.608598999999998
172,-95.269853,29.604366
173,-95.065596,30.037994
174,-95.323026,29.594070000000002
175,-95.64020699999999,29.838959000000003
176,-95.156719,29.962139
177,-95.640357,29.843992999999998
178,-95.641513,29.840954999999997
179,-95.268467,29.604840000000003
180,-96.964692,28.493358
181,-95.664934,29.81815
182,-95.239005,29.560570000000002
183,-95.65149699999999,29.83202
184,-95.63821999999999,29.843605
185,-95.627335,29.857828
186,-95.32612900000001,29.593708000000003
187,-95.629928,29.772429
188,-96.980147,28.768684999999998
189,-95.170748,29.506928000000002
190,-96.951142,28.711315000000003
191,-95.649281,29.838365000000003
192,-96.98018499999999,28.854561999999998
193,-95.635071,29.769713
194,-95.632281,29.849819
195,-95.63306700000001,29.845813
196,-95.62698,29.860015999999998
197,-96.990543,28.792906
198,-95.633174,29.770991
199,-95.286888,29.608559999999997
200,-95.648096,29.94908
201,-95.640062,29.843133
202,-96.9576,28.751845
203,-95.273965,29.594068
204,-95.627563,29.8628
205,-95.28611,29.607622999999997
206,-96.98983,28.776173999999997
207,-95.067122,30.03769
208,-95.622754,29.964652
209,-95.632308,29.770451
210,-95.27295500000001,30.06048
211,-95.640408,29.845531
212,-95.633134,29.769378000000003
213,-95.640211,29.8438
214,-95.630313,29.775323999999998
215,-95.642892,29.861127000000003
216,-95.634774,29.772307
217,-95.178623,30.033103999999998
218,-95.631948,29.846781
219,-95.30093000000001,29.594572999999997
220,-95.239278,29.559926
221,-95.630972,29.846490000000003
222,-95.634084,29.840513
223,-95.627402,29.769684
224,-95.636707,29.842715999999996
225,-96.973796,28.829195000000002
226,-95.634722,29.855779
227,-95.082993,29.828659000000002
228,-95.643514,29.837602
229,-96.970551,28.814078000000002
230,-95.655022,29.838248999999998
231,-95.629561,29.775928999999998
232,-96.973487,28.483185
233,-97.001098,28.878671999999998
234,-95.63884200000001,29.775109999999998
235,-95.233046,30.024834000000002
236,-96.964966,28.738728000000002
237,-95.28941999999999,29.608234999999997
238,-95.644062,29.861629999999998
239,-95.630835,29.853879
240,-95.63605,29.768733
241,-95.631517,29.845203
242,-95.281529,29.594884000000004
243,-95.510766,30.010337
244,-95.64237800000001,29.772395
245,-95.65588699999999,29.836584999999996
246,-95.64134200000001,29.843833
247,-96.95585200000001,28.750487
248,-95.64228100000001,29.860986999999998
249,-95.635366,29.963966
250,-95.65140799999999,29.836304
251,-95.632474,29.779040000000002
252,-95.286683,29.608583000000003
253,-95.194242,29.533953000000004
254,-95.626101,29.864653000000004
255,-95.64076800000001,29.859056
256,-96.969894,28.834745
257,-96.948089,28.816608000000002
258,-95.651303,29.831317
259,-96.979454,28.819103000000002
260,-95.27280400000001,29.605567999999998
261,-95.634685,29.86288
262,-95.080635,29.827868
263,-95.088614,29.847346
264,-96.979228,28.498325
265,-95.326543,29.596560999999998
266,-95.646159,29.831534
267,-95.63972199999999,29.770437
268,-95.654332,29.837256
269,-95.63271,29.855686
270,-95.643466,29.837459999999997
271,-95.62674,29.768404999999998
272,-95.631426,29.772146000000003
273,-95.65429300000001,29.835938
274,-95.07902800000001,29.826143
275,-95.644024,29.843179
276,-95.640491,29.767815999999996
277,-95.64007600000001,29.819228999999996
278,-95.629281,29.776351000000002
279,-95.097077,29.835314
280,-95.284378,29.610896
281,-95.633427,29.779386
282,-95.630296,29.830524
283,-95.073525,30.037267
284,-95.632737,29.76765
285,-95.632944,29.844528000000004
286,-95.642967,29.767781
287,-96.983159,28.795862
288,-95.635586,29.846565999999996
289,-95.15910600000001,29.96047
290,-95.271394,29.604796999999998
291,-95.634493,29.856277000000002
292,-95.37934200000001,30.040796000000004
293,-95.21553399999999,29.466115000000002
294,-95.271594,29.605607
295,-95.64188,29.771969
296,-95.636433,29.83945
297,-96.961828,28.791221000000004
298,-95.06501,30.037869
299,-95.626122,29.857031
300,-95.643682,29.83892
301,-95.654576,29.834419
302,-95.627579,29.864051
303,-95.283262,29.611136
304,-95.636669,29.773971000000003
305,-95.65070300000001,29.833879999999997
306,-95.64514,29.838603000000003
307,-95.62714100000001,29.860868
308,-95.641974,29.842551
309,-95.660823,29.833053999999997
310,-95.638885,29.846099
311,-96.987606,28.821532
312,-95.644024,29.837792999999998
313,-95.076562,29.826906
314,-95.642128,29.773090999999997
315,-95.27753299999999,29.44398
316,-95.634813,29.960490000000004
317,-95.631962,29.842816
318,-95.630581,29.779097999999998
319,-95.628147,29.767984999999996
320,-95.654876,29.833897999999998
321,-95.077745,29.79717
322,-95.630827,29.852736
323,-96.99736899999999,28.804514
324,-95.647227,29.836576
325,-95.179263,30.038652000000003
326,-95.642447,29.838051
327,-95.289222,29.608690000000003
328,-95.640897,29.837621000000002
329,-95.63940799999999,29.843546999999997
330,-95.642602,29.838048999999998
331,-95.652054,29.837244000000002
332,-95.212422,29.364906
333,-96.98390699999999,28.793971000000003
334,-95.287454,29.608715999999998
335,-95.632131,29.852064000000002
336,-95.078415,29.82913
337,-95.650716,29.833564000000003
338,-95.669103,29.818565999999997
339,-95.633161,29.768796000000002
340,-95.638102,29.839398
341,-95.634507,29.77853
342,-95.283787,29.610504
343,-95.075115,29.828816999999997
344,-95.24071500000001,30.026843
345,-95.26961999999999,29.593774
346,-95.157463,29.922849
347,-95.634027,29.845260999999997
348,-96.956147,28.773321000000003
349,-95.07549200000001,29.827013
350,-95.2027,30.041414000000003
351,-95.269149,29.604851
352,-95.28362299999999,29.611308
353,-96.968407,28.619515000000003
354,-95.62740600000001,29.768971
355,-95.662103,29.832124
356,-95.088789,29.846511
357,-95.297899,29.462307
358,-95.631608,29.855961999999998
359,-95.631546,29.853543
360,-95.63584300000001,29.862038000000002
361,-95.176896,30.032395
362,-95.634229,29.847818
363,-95.63724300000001,29.838216
364,-95.6701,29.816801
365,-95.1769,30.033728000000004
366,-96.971213,28.818806
367,-95.300723,29.593264
368,-95.63502,29.773045
369,-95.648476,29.836774
370,-95.637563,29.838897999999997
371,-95.636726,29.840024
372,-95.65070300000001,29.832736999999998
373,-95.651218,29.834536
374,-96.935312,28.728865000000003
375,-95.652425,29.831604
376,-95.075315,30.037957000000002
377,-95.07548,29.828059000000003
378,-96.971793,28.787066999999997
379,-95.656526,29.831674
380,-95.62823900000001,29.775540000000003
381,-95.626069,29.857585999999998
382,-95.632327,29.775698
383,-95.642522,29.842563000000002
384,-95.159277,29.960331
385,-95.6372,29.768358000000003
386,-96.98188,28.76577
387,-95.162244,29.955061999999998
388,-95.630477,29.855515999999998
389,-95.63450999999999,29.768258000000003
390,-95.63904000000001,29.846185
391,-95.643058,29.842902000000002
392,-95.079981,29.796606
393,-95.631385,29.859282
394,-95.632434,29.854464
395,-95.642972,29.84082
396,-95.270942,29.60483
397,-95.067464,29.83225
398,-95.641642,29.860284999999998
399,-95.646498,29.8326
400,-95.63320999999999,29.839362
401,-95.641627,29.772726000000002
402,-95.640623,29.773471
403,-95.318742,29.373582
404,-95.278627,29.594945000000003
405,-95.63198,29.859337
406,-95.628442,29.858259999999998
407,-95.643091,29.838952000000003
408,-95.63494200000001,29.961087
409,-95.224884,30.010064
410,-95.668296,29.814636
411,-95.276742,29.608584999999998
412,-95.635183,29.855696999999996
413,-95.087858,29.8466
414,-95.626729,29.858646999999998
415,-95.181125,30.03336
416,-95.288658,29.608727000000002
417,-95.096593,29.844895
418,-95.082491,30.017059000000003
419,-95.631353,29.858476
420,-95.20792900000001,29.558321000000003
421,-95.640534,29.841946000000004
422,-95.625541,29.780359000000004
423,-95.63503299999999,29.96445
424,-95.267972,29.605219
425,-95.635199,29.862996999999996
426,-95.63825,29.770872999999998
427,-95.078867,29.826214
428,-95.078384,29.798169
429,-95.592496,29.971188
430,-96.936237,28.795053000000003
431,-95.632807,29.774617
432,-95.626818,29.861903
433,-95.088145,29.847015999999996
434,-95.63995200000001,29.771143
435,-95.630859,29.770774
436,-95.087094,29.829659999999997
437,-95.63130600000001,29.844921999999997
438,-95.630742,29.861292
439,-95.275183,29.607827
440,-95.65066,29.831196999999996
441,-95.64537800000001,29.767587
442,-97.000784,28.878140999999996
443,-95.15548000000001,30.023288
444,-95.62939,29.770148
445,-95.637635,29.838556
446,-95.65715300000001,29.835928999999997
447,-95.652232,29.831296999999996
448,-96.98869499999999,28.790041
449,-95.15302,30.019567
450,-95.27471800000001,29.606465999999998
451,-95.630259,29.775985
452,-95.634229,29.768853999999997
453,-95.62547099999999,29.858916999999998
454,-96.97933,28.810990999999998
455,-95.088137,29.846318
456,-95.635087,29.842541999999998
457,-95.635226,29.844038
458,-95.335484,29.589409999999997
459,-95.62660600000001,29.86543
460,-95.08088199999999,29.824021999999996
461,-95.633971,29.778458
462,-96.960669,28.783790999999997
463,-95.226478,30.0258
464,-95.6511,29.836986
465,-95.175437,30.033289
466,-95.188975,30.043916999999997
467,-95.630881,29.853215000000002
468,-95.642487,29.843179
469,-95.630052,29.772895000000002
470,-96.937554,28.729806
471,-95.176613,30.039227
472,-96.982419,28.771063
473,-95.062117,29.828828
474,-95.628872,29.775699
475,-95.668228,29.815231
476,-95.27517900000001,29.607658
477,-95.32084,29.373387
478,-95.181223,30.033912
479,-95.639781,29.772863
480,-95.63534,29.773145
481,-95.660123,29.835233000000002
482,-95.62637,29.859140000000004
483,-95.50993000000001,30.010440999999997
484,-95.153601,30.019478999999997
485,-95.650707,29.834687
486,-95.62621,29.860284000000004
487,-95.633031,29.963661
488,-96.941513,28.715459000000003
489,-95.64224300000001,29.819478000000004
490,-95.63516700000001,29.776083
491,-95.626847,29.860978000000003
492,-95.63167,29.847592
493,-95.65979499999999,29.95317
494,-95.667241,29.820159999999998
495,-95.178878,30.034152000000002
496,-95.16377800000001,29.931024
497,-95.279898,29.440434000000003
498,-95.650059,29.834868
499,-96.96192099999999,28.792391
500,-95.082223,29.82814
501,-96.985451,28.780958000000002
502,-95.63253900000001,29.859984000000004
503,-95.639762,29.845296
504,-95.156885,29.755888
505,-95.639977,29.838154
506,-95.65332,29.831654999999998
507,-95.63008,29.858937
508,-95.28875500000001,29.608051
509,-95.081917,29.828729
510,-95.079761,29.816972999999997
511,-95.08838,29.798334999999998
512,-95.07656300000001,29.826678
513,-95.15751999999999,30.072542
514,-95.646325,29.831034000000002
515,-96.993427,28.986782
516,-96.97493,28.800534999999996
517,-95.63211,29.845715000000002
518,-97.001019,28.877965999999997
519,-95.636085,29.774444
520,-95.631273,29.77954
521,-95.636825,29.769187
522,-95.268953,29.593039
523,-95.624015,29.96299
524,-95.374965,30.040397
525,-95.642399,29.773124
526,-95.63681700000001,29.7732
527,-95.627215,29.767799
528,-95.62704599999999,29.86015
529,-95.636975,29.863702000000004
530,-95.636685,29.844417
531,-95.234259,30.020861
532,-95.08102099999999,29.846044
533,-95.063416,30.036628999999998
534,-95.661312,29.834551
535,-95.639657,29.841746
536,-95.639476,29.772465000000004
537,-96.96094000000001,28.792337
538,-95.636271,29.775087
539,-95.096374,29.836113
540,-95.31930600000001,29.373831
541,-96.940446,28.730133000000002
542,-95.670224,29.820318
543,-95.64271,29.770244
544,-96.998308,28.503615000000003
545,-96.987402,28.775116999999998
546,-95.286463,29.608015999999996
547,-96.937551,28.763113
548,-95.652462,29.836523
549,-95.642447,29.838109000000003
550,-95.633034,29.842576
551,-95.215236,29.554869
552,-95.651282,29.836965000000003
553,-95.65888299999999,29.834545000000002
554,-95.64332900000001,29.844165000000004
555,-95.667194,29.961714
556,-95.193979,29.53414
557,-95.26915600000001,29.604388
558,-95.075501,29.827605
559,-95.658626,29.830885
560,-95.32874699999999,29.589840999999996
561,-97.000272,28.795046000000003
562,-96.93409799999999,28.729683
563,-95.655185,29.831762
564,-95.27784399999999,29.609043
565,-95.155063,29.965471
566,-95.63915,29.844728999999997
567,-95.625837,29.77839
568,-95.633016,29.769116999999998
569,-95.641087,29.843472
570,-96.99940699999999,28.815549
571,-95.641538,29.840773
572,-95.629297,29.775315000000003
573,-95.283208,29.610383000000002
574,-95.63334499999999,29.843790999999996
575,-95.074095,29.813993
576,-95.164905,30.023191999999998
577,-95.08345200000001,29.797777000000004
578,-95.07880300000001,29.826290000000004
579,-96.93650699999999,28.728113
580,-95.626928,29.775226
581,-95.62794699999999,29.772585999999997
582,-95.628853,29.859170000000002
583,-96.998337,28.532915000000003
584,-95.64143299999999,29.773021000000004
585,-96.964776,28.738255
586,-95.632397,29.769203000000005
587,-95.652049,29.836953
588,-95.64514399999999,29.834286
589,-95.06425899999999,30.006864
590,-95.650054,29.837266999999997
591,-95.089349,29.824802000000002
592,-95.662614,29.835478000000002
593,-95.272293,29.605566999999997
594,-96.960241,28.782860999999997
595,-96.950278,28.708958000000003
596,-95.652049,29.837726
597,-96.990066,28.790884000000002
598,-95.629064,29.858259999999998
599,-95.333097,29.390804
600,-95.07153199999999,29.829632
601,-95.636122,29.774232
602,-95.63489200000001,29.855203000000003
603,-95.628328,29.859459
604,-95.635225,29.774533
605,-95.27718,29.608929999999997
606,-95.63365999999999,29.84552
607,-95.630318,29.849984000000003
608,-96.933876,28.72601
609,-96.94183000000001,28.715294
610,-95.646197,29.838095000000003
611,-95.651792,29.832346
612,-95.633123,29.778667
613,-95.27181999999999,29.605897
614,-95.632348,29.841058
615,-95.627657,29.857371999999998
616,-95.626598,29.775436
617,-95.630275,29.775112
618,-95.077588,30.039540000000002
619,-95.63034499999999,29.852783000000002
620,-95.639955,29.860777000000002
621,-95.649168,29.836383
622,-95.627904,29.964340999999997
623,-95.643713,29.843526
624,-95.269851,29.604840000000003
625,-95.665368,29.813485999999997
626,-95.09394,29.844682000000002
627,-95.63034499999999,29.852635999999997
628,-95.627829,29.778427
629,-95.634516,29.767471
630,-95.63161099999999,29.851672999999998
631,-95.632839,29.855180999999998
632,-95.628019,29.771015000000002
633,-95.633652,29.778371000000003
634,-95.335334,29.591399
635,-95.646046,29.836639
636,-95.65629799999999,29.835772
637,-95.629244,29.85973
638,-96.93535899999999,28.727813
639,-95.079092,29.826083
640,-95.63515699999999,29.862359
641,-95.626289,29.768325
642,-96.970904,28.781015999999997
643,-95.639716,29.774115999999996
644,-95.643305,29.843526
645,-95.64004399999999,29.771463
646,-95.642645,29.861915000000003
647,-95.631557,29.845699
648,-95.632848,29.851626
649,-95.285129,29.610738
650,-95.63735600000001,29.838454
651,-95.164039,30.02239
652,-95.28406600000001,29.610306
653,-95.63508399999999,29.851978000000003
654,-95.63150300000001,29.848044
655,-95.63217399999999,29.774822999999998
656,-95.626611,29.857921
657,-95.516989,30.004170000000002
658,-95.626488,29.96531
659,-95.640029,29.859453000000002
660,-95.634969,29.84716
661,-95.64151899999999,29.840584999999997
662,-95.631275,29.861275
663,-95.62751800000001,29.857785999999997
664,-96.960943,28.784218
665,-95.65431600000001,29.837428000000003
666,-95.632601,29.850490999999998
667,-95.092894,29.877316999999998
668,-95.633888,29.851596
669,-95.28419,29.610742
670,-95.641846,29.83812
671,-96.993848,28.545599
672,-95.639577,29.841246
673,-95.63977299999999,29.767851
674,-95.630707,29.857378999999998
675,-95.270477,29.604383000000002
676,-95.62633199999999,29.770719
677,-95.632061,29.779563
678,-95.62760300000001,29.778018
679,-96.935609,28.794464
680,-95.628537,29.769270000000002
681,-95.06226600000001,29.830283
682,-95.661204,29.830976
683,-95.628896,29.774746999999998
684,-95.634872,29.861603000000002
685,-95.085546,29.876784000000004
686,-95.63588100000001,29.846335999999997
687,-95.09544100000001,29.834307
688,-95.636862,29.839533000000003
689,-96.99848,28.804958000000003
690,-95.625383,29.858331
691,-95.17788900000001,30.041045
692,-95.26821600000001,29.604440999999998
693,-96.950952,28.542886
694,-95.65587099999999,29.835238
695,-95.289447,29.608681
696,-95.631588,29.860821
697,-95.63341899999999,29.839931
698,-96.973635,28.77722
699,-95.634443,29.778710999999998
700,-95.182808,29.759556
701,-95.62558100000001,29.769963
702,-95.161836,30.025190000000002
703,-95.636751,29.843044
704,-95.630339,29.854809000000003
705,-95.634888,29.86342
706,-95.182411,30.034290000000002
707,-95.281222,29.607810999999998
708,-95.093069,29.801583
709,-95.097081,29.844262
710,-96.973501,28.821216999999997
711,-95.237903,30.0306
712,-95.63079,29.847562
713,-95.643638,29.843158000000003
714,-95.63241500000001,29.777682000000002
715,-96.96269699999999,28.49558
716,-95.26940400000001,29.605620000000002
717,-95.640078,29.840821999999996
718,-95.281255,29.595021999999997
719,-95.584168,29.976769
720,-95.634215,29.846590000000003
721,-95.160337,30.024465000000003
722,-95.638316,29.771641
723,-95.635913,29.771959999999996
724,-95.643096,29.86269
725,-95.082261,30.039157
726,-95.660686,29.835231
727,-95.633878,29.856089
728,-95.089073,29.902815999999998
729,-95.647575,29.838532
730,-95.654565,29.832707
731,-95.274507,29.605612
732,-95.062477,29.83012
733,-96.992322,28.376302000000003
734,-95.636624,29.862940999999996
735,-95.07786999999999,29.815281
736,-95.631556,29.855415999999998
737,-95.66563000000001,29.835068
738,-95.63877,29.840690000000002
739,-95.665683,29.834338
740,-95.629846,29.769662
741,-95.277847,29.609051
742,-95.323447,29.376299
743,-95.63125699999999,29.860559000000002
744,-95.084997,29.82838
745,-95.64638599999999,29.832628000000003
746,-95.630589,29.860419
747,-96.946312,28.709876
748,-95.626928,29.861261
749,-95.637251,29.771321999999998
750,-95.633134,29.848696999999998
751,-95.635634,29.838633
752,-96.976467,28.768644000000002
753,-95.272735,29.605875
754,-95.082143,30.017363
755,-96.971408,28.484595000000002
756,-96.983725,28.818875
757,-95.653798,29.838151
758,-95.657156,29.835778
759,-95.62593000000001,29.867309000000002
760,-95.660863,29.833185999999998
761,-95.630237,29.844631
762,-95.170371,30.042686
763,-95.642326,29.838479
764,-95.630747,29.844441999999997
765,-95.273887,29.606253000000002
766,-95.62858,29.833207
767,-95.240157,30.026218
768,-95.63935,29.830246999999996
769,-95.097066,29.842089
770,-95.17689399999999,30.033346999999996
771,-95.268916,29.604387
772,-96.981951,28.827928999999997
773,-96.999963,28.878916999999998
774,-95.15440699999999,29.921978000000003
775,-95.089535,29.878190000000004
776,-95.631857,29.849892999999998
777,-95.630318,29.769136
778,-95.6316,29.861296000000003
779,-96.979683,28.797292
780,-95.640939,29.818184000000002
781,-95.631157,29.849128000000004
782,-95.63494200000001,29.844238
783,-96.98749000000001,28.488495
784,-95.276065,29.607181
785,-95.65009599999999,29.835015000000002
786,-95.268781,29.434206
787,-95.654844,29.832958
788,-95.631292,29.855106
789,-95.636871,29.840401
790,-95.286742,29.608762
791,-95.081059,29.828678000000004
792,-95.275467,29.594006
793,-95.62654,29.777303000000003
794,-95.666023,29.836406
795,-95.081767,29.877767
796,-95.635677,29.861603000000002
797,-95.08681700000001,29.829059
798,-95.664924,29.817686
799,-95.637672,29.843853999999997
800,-95.062273,29.827889000000003
801,-95.632533,29.775828999999998
802,-95.63609699999999,29.843807
803,-95.63367099999999,29.842153000000003
804,-95.63234,29.855795
805,-95.201699,30.039371000000003
806,-95.274811,29.606233000000003
807,-95.64151899999999,29.859840000000002
808,-95.180561,30.032090000000004
809,-96.968412,28.813096999999996
810,-95.281572,29.594742
811,-95.66847,29.814961
812,-95.64135,29.838133000000003
813,-95.668231,29.821686
814,-95.6412,29.769764000000002
815,-95.635763,29.77518
816,-95.637663,29.838739
817,-96.99933399999999,28.785565999999996
818,-95.199239,29.538819
819,-96.971288,28.484892
820,-95.666147,29.835964
821,-95.634803,29.853095
822,-95.643927,29.838146999999996
823,-95.087303,29.829967
824,-95.6702,29.819963
825,-95.64188399999999,29.770346000000004
826,-95.270015,29.604406
827,-95.28347099999999,29.611283
828,-95.635513,29.845445
829,-96.97845500000001,28.799439000000003
830,-96.953538,28.771402000000002
831,-95.63868599999999,29.837877000000002
832,-95.287033,29.601165
833,-95.63910200000001,29.838984000000004
834,-96.93948499999999,28.733689000000002
835,-96.937519,28.742078000000003
836,-95.629419,29.777928000000003
837,-95.27726700000001,29.593728999999996
838,-95.646001,29.835626
839,-95.636145,29.773787
840,-95.650705,29.83192
841,-95.633714,29.839445
842,-95.626563,29.767403
843,-95.633703,29.768575
844,-96.967511,28.817634
845,-95.638182,29.844924
846,-95.640487,29.771063
847,-95.652041,29.833728000000004
848,-95.080547,30.025221999999996
849,-95.274262,29.606462
850,-95.086584,29.829055
851,-95.175156,30.034334
852,-95.626688,29.866297999999997
853,-96.937336,28.73082
854,-95.202688,29.535740999999998
855,-95.15272,30.028039
856,-95.641326,29.768386
857,-95.081863,29.845066
858,-95.069016,29.831093
859,-95.633606,29.841858000000002
860,-95.630962,29.860065999999996
861,-95.306459,29.594694
862,-95.640784,29.839421999999995
863,-95.633252,29.842079
864,-96.999534,28.765522999999998
865,-95.219348,30.02542
866,-95.294048,29.462803000000005
867,-95.65070300000001,29.833077000000003
868,-96.982475,28.784445
869,-95.62871899999999,29.772828000000004
870,-95.64199599999999,29.842096999999995
871,-96.97831500000001,28.783909
872,-95.63118399999999,29.779059999999998
873,-95.071045,29.814003999999997
874,-95.632509,29.858347
875,-95.28693100000001,29.608275
876,-95.169005,29.438871000000002
877,-95.631392,29.778363
878,-95.234122,30.025157
879,-95.634121,29.85292
880,-95.64705500000001,29.839301000000003
881,-95.639048,29.838684000000004
882,-95.626021,29.857442
883,-95.079133,30.029502
884,-95.081397,29.87756
885,-95.63197,29.769261
886,-95.669097,29.81979
887,-95.669221,29.808445000000003
888,-96.996702,28.799685999999998
889,-95.643858,29.843833
890,-96.983195,28.772493
891,-95.65288100000001,29.836510999999998
892,-95.63638,29.863332
893,-95.668357,29.961787
894,-95.63154399999999,29.855118
895,-95.638735,29.843281
896,-95.09726500000001,29.835481
897,-95.652666,29.837196999999996
898,-95.070663,29.830476
899,-95.232861,30.022837
900,-95.67016600000001,29.817247
901,-96.983324,28.7946
902,-95.155139,30.021544
903,-95.652618,29.832963
904,-95.181781,30.030872
905,-95.6413,29.774335999999998
906,-96.996227,28.525205
907,-95.63395799999999,29.776062
908,-95.625624,29.860701000000002
909,-95.63489100000001,29.769764000000002
910,-95.289211,29.607747999999997
911,-95.079114,30.029904
912,-95.176294,30.035419
913,-95.290402,29.608634000000002
914,-95.66534200000001,29.819932
915,-95.631962,29.84313
916,-95.290627,29.400714
917,-95.637504,29.839657
918,-95.640553,29.839961
919,-95.65330300000001,29.831134999999996
920,-95.15588699999999,30.023682
921,-95.26684,30.042489
922,-95.652839,29.836959999999998
923,-95.640575,29.843656
924,-96.935671,28.727040000000002
925,-96.94968,28.720001
926,-95.16509,29.432444
927,-95.631428,29.85047
928,-95.658427,29.834689
929,-95.074616,29.829403999999997
930,-95.077443,29.826695
931,-95.633748,29.852515000000004
932,-95.626536,29.775582
933,-95.651668,29.832017999999998
934,-95.272769,29.432957000000002
935,-95.160377,30.026163
936,-95.642259,29.838165000000004
937,-95.284935,29.610742
938,-95.63713100000001,29.842674
939,-95.301571,29.462125
940,-95.270843,29.436075
941,-95.079841,29.877004
